Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Sem1_Approval_Rate,Sem2_Approval_Rate,Grade_Trend,Overall_Grade,Financial_Risk_Score,Struggle_Ratio,Parent_Qualification_Sum
1,1,1,9,1,1,1,13,1,10,10,1,0,0,1,0,0,20,0,0,5,6,5,12.0,0,0,5,6,5,12.333333333333334,0,16.2,0.3,-0.92,1,0.9998000399920015,0.9998000399920015,0.3333333333333339,12.166666666666668,0,1.1997600479904018,14
1,16,1,5,1,1,1,27,3,16,22,1,0,0,1,1,0,20,0,2,6,7,6,12.833333333333334,0,0,6,9,4,13.4,0,8.9,1.4,3.51,1,0.9998333611064822,0.6665555740709881,0.5666666666666664,13.116666666666667,0,2.249437640589852,30
1,9,1,3,0,1,1,13,1,10,6,1,0,0,1,0,0,19,0,0,6,6,6,12.666666666666666,0,0,6,8,6,14.375,0,12.4,0.5,1.79,1,0.9998333611064822,0.9998333611064822,1.708333333333334,13.520833333333332,0,1.3331111481419762,14
1,1,1,17,0,1,1,2,27,4,10,0,0,0,1,1,0,34,0,0,5,6,5,12.4,0,0,5,9,5,13.428571428571429,0,13.9,-0.3,0.79,1,0.9998000399920015,0.9998000399920015,1.0285714285714285,12.914285714285715,0,1.7996400719856027,29
1,12,1,1,1,1,1,23,27,10,7,0,0,1,0,1,0,37,0,0,7,7,0,0.0,0,0,7,7,1,10.0,0,8.9,1.4,3.51,0,0.0,0.142836737608913,10.0,5.0,2,6.993006993006993,50
1,12,1,7,1,8,1,19,27,1,1,1,0,0,1,1,0,43,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0,0.0,46
1,14,1,9,1,1,1,22,27,7,7,0,0,0,1,0,0,55,0,0,5,10,1,10.0,0,0,5,8,2,12.0,2,16.2,0.3,-0.92,0,0.1999600079984003,0.3999200159968006,2.0,11.0,0,3.99800099950025,49
4,12,1,17,0,1,1,13,14,10,4,1,0,0,1,0,0,39,0,0,5,8,5,11.0,0,0,5,5,5,11.6,0,7.6,2.6,0.32,1,0.9998000399920015,0.9998000399920015,0.5999999999999996,11.3,0,0.9998000399920015,27
1,15,1,8,1,14,3,4,4,4,7,0,0,1,0,0,0,20,1,2,6,13,3,11.666666666666666,0,1,6,11,3,12.0,0,12.4,0.5,1.79,0,0.4999166805532411,0.4999166805532411,0.3333333333333339,11.833333333333332,2,3.665444851716095,8
1,1,5,15,1,1,1,3,3,3,3,0,0,1,1,0,0,18,0,0,6,6,4,12.75,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,0,0.6665555740709881,0.0,-12.75,6.375,1,5000.0,6
1,1,2,9,1,1,1,3,14,3,8,1,0,0,1,0,0,22,0,0,5,5,5,14.8,0,0,5,5,5,15.8,0,8.9,1.4,3.51,1,0.9998000399920015,0.9998000399920015,1.0,15.3,0,0.9998000399920015,17
1,1,6,12,1,1,1,1,3,3,3,1,1,0,1,0,0,22,0,0,7,9,5,13.928,0,0,8,9,7,14.342857142857142,0,11.1,0.6,2.02,1,0.714183688044565,0.8748906386701663,0.4148571428571408,14.135428571428571,0,1.285530638480217,4
1,8,1,15,1,1,1,1,28,6,6,0,0,0,0,0,0,20,0,0,6,7,4,13.0,0,0,6,7,5,13.8,0,12.4,0.5,1.79,0,0.6665555740709881,0.8331944675887352,0.8000000000000007,13.4,1,1.3997200559888021,29
1,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,29,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,16.2,0.3,-0.92,0,0.0,0.0,0.0,0.0,0,0.0,49
1,8,2,10,1,1,1,13,14,10,10,1,0,0,1,0,0,18,0,0,6,6,6,11.666666666666666,0,0,6,8,5,13.2,0,11.1,0.6,2.02,1,0.9998333611064822,0.8331944675887352,1.5333333333333332,12.433333333333334,0,1.5996800639872024,27
1,8,6,12,1,1,1,22,14,8,8,1,0,0,1,0,1,22,0,0,7,8,6,13.516666666666666,0,0,8,9,7,13.771428571428572,0,11.1,0.6,2.02,1,0.857020425653478,0.8748906386701663,0.2547619047619065,13.644047619047619,0,1.285530638480217,36
1,15,1,3,0,14,1,1,14,10,10,0,0,0,1,0,1,21,0,3,6,6,6,11.5,0,2,6,7,6,13.285714285714286,0,12.4,0.5,1.79,1,0.9998333611064822,0.9998333611064822,1.7857142857142865,12.392857142857142,0,1.1664722546242292,15
1,1,1,10,1,1,1,22,28,10,10,0,0,0,1,0,1,19,0,0,6,7,5,12.333333333333334,0,0,6,7,6,12.833333333333334,0,12.7,3.7,-1.7,1,0.8331944675887352,0.9998333611064822,0.5,12.583333333333334,0,1.1664722546242292,50
1,12,1,11,1,1,1,13,28,10,8,0,0,0,1,0,1,24,0,0,6,6,6,13.666666666666666,0,0,6,6,6,14.166666666666666,0,12.4,0.5,1.79,1,0.9998333611064822,0.9998333611064822,0.5,13.916666666666666,0,0.9998333611064822,41
1,1,3,8,1,1,1,22,27,12,12,0,0,0,1,0,0,19,0,0,5,7,5,14.714285714285714,0,0,5,5,5,15.8,0,7.6,2.6,0.32,1,0.9998000399920015,0.9998000399920015,1.0857142857142872,15.257142857142856,0,0.9998000399920015,49
1,12,1,17,0,1,1,23,28,10,10,0,0,0,1,0,0,27,0,0,5,12,5,10.6,0,0,5,10,5,11.0,0,9.4,-0.8,-3.12,0,0.9998000399920015,0.9998000399920015,0.40000000000000036,10.8,0,1.999600079984003,51
1,1,1,12,1,1,1,1,14,6,6,1,0,0,1,0,0,18,0,0,7,9,7,13.044444444444444,0,0,8,10,8,13.595,0,15.5,2.8,-4.06,1,0.999857163262391,0.9998750156230471,0.5505555555555564,13.319722222222222,0,1.249843769528809,15
2,4,1,11,1,3,1,1,3,5,4,0,0,0,1,0,0,39,0,0,6,10,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,0,0.0,0.0,0.0,0.0,0,6000.0,4
1,12,1,8,1,15,1,3,3,3,3,1,0,0,1,0,0,27,0,0,6,9,5,13.0,0,5,11,13,10,12.9,0,12.4,0.5,1.79,0,0.8331944675887352,0.909008271975275,-0.09999999999999964,12.95,0,1.2998700129987002,6
1,8,1,12,1,1,1,23,28,8,11,1,0,0,1,0,0,18,0,0,8,8,8,14.935,0,0,8,8,8,14.935,0,9.4,-0.8,-3.12,1,0.9998750156230471,0.9998750156230471,0.0,14.935,0,0.9998750156230471,51
1,1,2,12,1,1,1,13,14,10,10,0,0,0,1,0,0,18,0,0,7,8,6,13.133333333333333,0,0,8,12,7,12.221428571428572,0,16.2,0.3,-0.92,1,0.857020425653478,0.8748906386701663,-0.9119047619047613,12.677380952380952,0,1.714040851306956,27
1,15,1,10,1,14,1,13,1,10,10,0,0,0,1,0,1,21,0,3,6,7,6,12.0,0,2,6,7,6,12.0,0,13.9,-0.3,0.79,1,0.9998333611064822,0.9998333611064822,0.0,12.0,0,1.1664722546242292,14
4,13,1,12,1,12,1,1,1,6,6,1,0,0,1,1,0,29,0,2,7,10,5,11.9,0,1,8,10,5,11.0,0,13.9,-0.3,0.79,0,0.714183688044565,0.6249218847644045,-0.9000000000000004,11.45,0,1.999600079984003,2
1,1,3,2,1,1,1,13,14,6,4,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,1,0.0,0.0,0.0,0.0,0,0.0,27
1,15,1,4,1,14,1,13,27,10,10,1,0,0,1,1,0,23,0,0,6,8,6,12.571428571428571,0,0,6,7,6,12.428571428571429,0,8.9,1.4,3.51,1,0.9998333611064822,0.9998333611064822,-0.14285714285714235,12.5,0,1.1664722546242292,40
1,1,3,9,1,1,1,1,28,8,8,0,0,1,1,1,0,19,0,0,5,8,5,11.2,0,0,5,10,4,10.75,3,16.2,0.3,-0.92,0,0.9998000399920015,0.7998400319936012,-0.4499999999999993,10.975,1,2.499375156210947,29
1,8,1,12,1,1,1,22,14,9,5,0,0,0,1,1,0,24,0,0,7,8,7,11.975,0,0,8,8,8,13.75,0,13.9,-0.3,0.79,1,0.999857163262391,0.9998750156230471,1.7750000000000004,12.8625,0,0.9998750156230471,36
1,1,1,2,1,1,1,13,14,6,11,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,0,0.0,0.0,0.0,0.0,0,0.0,27
1,8,4,11,1,1,1,23,27,6,8,1,0,0,1,1,0,18,0,0,6,12,3,11.666666666666666,0,0,6,12,1,12.0,0,12.4,0.5,1.79,0,0.4999166805532411,0.16663889351774702,0.3333333333333339,11.833333333333332,0,11.988011988011989,50
1,1,2,15,1,1,1,23,28,10,10,1,0,0,1,1,0,18,0,0,6,8,6,12.333333333333334,0,0,6,11,3,12.333333333333334,0,10.8,1.4,1.74,1,0.9998333611064822,0.4999166805532411,0.0,12.333333333333334,0,3.665444851716095,51
1,8,3,9,1,1,1,13,14,5,8,1,0,1,1,1,0,18,0,0,5,8,3,10.333333333333334,0,0,5,11,3,10.857142857142858,0,10.8,1.4,1.74,0,0.5998800239952009,0.5998800239952009,0.5238095238095237,10.595238095238095,1,3.665444851716095,27
1,9,4,11,1,1,1,13,27,8,8,1,0,0,1,1,1,21,0,0,6,8,4,10.5,0,0,6,11,1,11.0,0,9.4,-0.8,-3.12,0,0.6665555740709881,0.16663889351774702,0.5,10.75,0,10.98901098901099,40
1,8,4,15,1,1,1,1,14,10,9,1,0,1,1,1,1,19,0,0,6,6,6,13.666666666666666,0,0,6,6,6,13.333333333333334,0,8.9,1.4,3.51,1,0.9998333611064822,0.9998333611064822,-0.33333333333333215,13.5,1,0.9998333611064822,15
1,8,4,12,1,1,1,23,27,10,10,0,0,0,1,1,1,22,0,0,7,7,7,14.842857142857142,0,0,8,9,8,15.055555555555555,0,16.2,0.3,-0.92,1,0.999857163262391,0.9998750156230471,0.21269841269841372,14.94920634920635,0,1.124859392575928,50
2,12,1,3,0,1,1,22,27,10,7,0,0,0,1,1,0,33,0,0,6,8,6,12.0,0,0,6,6,6,11.666666666666666,0,10.8,1.4,1.74,1,0.9998333611064822,0.9998333611064822,-0.3333333333333339,11.833333333333332,0,0.9998333611064822,49
1,1,6,16,1,1,1,13,14,10,10,1,0,0,1,1,0,20,0,0,6,8,5,12.2,0,0,6,7,5,12.2,0,10.8,1.4,1.74,0,0.8331944675887352,0.8331944675887352,0.0,12.2,0,1.3997200559888021,27
1,12,1,17,0,2,1,3,3,3,3,1,0,0,1,1,0,35,0,0,1,1,0,0.0,1,0,5,0,0,0.0,0,10.8,1.4,1.74,0,0.0,0.0,0.0,0.0,0,0.0,6
1,12,1,4,1,4,1,3,3,5,3,0,0,1,1,1,0,24,0,6,12,17,6,12.166666666666666,0,7,12,14,10,13.3,0,12.4,0.5,1.79,0,0.49995833680526625,0.8332638946754437,1.1333333333333346,12.733333333333334,1,1.3998600139986002,6
2,12,1,3,0,1,1,22,27,10,7,1,0,0,1,0,0,33,0,0,6,7,6,11.0,0,0,6,11,5,11.0,0,9.4,-0.8,-3.12,1,0.9998333611064822,0.8331944675887352,0.0,11.0,0,2.1995600879824035,49
1,13,1,12,1,1,1,22,28,10,8,1,0,0,1,0,1,22,0,0,8,8,7,13.08,0,0,8,8,7,13.08,0,10.8,1.4,1.74,1,0.8748906386701663,0.8748906386701663,0.0,13.08,0,1.142693900871304,50
1,12,1,14,1,1,1,1,14,5,6,0,0,0,1,0,1,25,0,0,5,7,4,10.5,0,0,5,7,5,11.6,0,9.4,-0.8,-3.12,1,0.7998400319936012,0.9998000399920015,1.0999999999999996,11.05,0,1.3997200559888021,15
1,8,1,5,1,1,1,13,28,5,1,1,0,0,1,1,0,20,0,0,6,9,6,10.666666666666666,1,0,6,6,5,11.2,0,7.6,2.6,0.32,1,0.9998333611064822,0.8331944675887352,0.5333333333333332,10.933333333333334,0,1.1997600479904018,41
1,12,1,12,1,1,1,1,1,5,11,0,0,0,1,1,0,24,0,0,7,18,0,0.0,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,0,0.0,0.0,0.0,0.0,0,7000.0,2
1,8,2,15,1,1,14,13,1,10,10,1,0,0,0,0,0,21,1,0,6,6,6,14.0,0,0,6,6,6,13.5,0,8.9,1.4,3.51,1,0.9998333611064822,0.9998333611064822,-0.5,13.75,1,0.9998333611064822,14
1,6,1,8,1,1,14,1,1,5,5,0,0,0,1,0,0,26,1,0,6,7,2,12.0,1,0,6,6,0,0.0,0,8.9,1.4,3.51,0,0.33327778703549404,0.0,-12.0,6.0,0,6000.0,2
2,12,1,16,1,8,1,22,24,1,1,0,0,0,1,0,0,39,0,0,6,12,3,12.666666666666666,0,0,6,14,0,0.0,1,7.6,2.6,0.32,0,0.4999166805532411,0.0,-12.666666666666666,6.333333333333333,0,14000.0,46
2,12,1,3,0,1,1,22,14,10,10,0,0,0,1,0,0,44,0,2,8,11,8,11.875,0,0,6,7,6,12.333333333333334,0,12.7,3.7,-1.7,1,0.9998750156230471,0.9998333611064822,0.4583333333333339,12.104166666666668,0,1.1664722546242292,36
1,1,5,15,1,1,1,22,1,6,6,1,0,0,1,0,0,18,0,0,6,6,6,13.666666666666666,0,0,6,6,6,13.333333333333334,0,8.9,1.4,3.51,1,0.9998333611064822,0.9998333611064822,-0.33333333333333215,13.5,0,0.9998333611064822,23
1,1,5,12,1,1,1,22,27,8,8,1,0,0,1,0,1,18,0,0,7,7,7,13.75,0,0,8,9,8,14.47777777777778,0,12.4,0.5,1.79,1,0.999857163262391,0.9998750156230471,0.7277777777777796,14.11388888888889,0,1.124859392575928,49
1,1,4,12,1,1,1,3,3,3,3,1,0,1,0,0,0,19,0,0,7,10,4,11.96,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,0,0.571346950435652,0.0,-11.96,5.98,2,7000.0,6
1,17,1,6,1,16,1,23,28,10,10,0,0,0,1,0,0,21,0,7,10,12,8,12.875,0,4,9,14,5,13.4,0,8.9,1.4,3.51,0,0.7999200079992002,0.5554938340184424,0.5250000000000004,13.1375,0,2.7994401119776042,51
1,1,4,2,1,1,1,1,1,10,11,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,1,0.0,0.0,0.0,0.0,0,0.0,2
2,12,1,3,0,1,1,22,27,7,6,1,0,0,1,0,0,36,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,0,0.0,49
4,12,1,4,1,9,1,22,27,10,7,0,0,0,1,0,0,43,0,13,18,19,18,14.63157894736842,0,10,13,14,13,14.23076923076923,1,15.5,2.8,-4.06,1,0.9999444475306927,0.9999230828397816,-0.4008097165991895,14.431174089068826,0,1.0768402430582262,49
1,9,1,16,1,1,1,13,14,10,8,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0,0.0,0.0,0.0,0.0,0,0.0,27
1,16,1,5,1,1,1,3,1,3,9,0,0,1,1,0,0,20,0,4,10,12,10,13.0,0,5,11,11,11,12.272727272727272,0,11.1,0.6,2.02,1,0.9999000099990002,0.9999090991728026,-0.7272727272727284,12.636363636363637,1,0.9999090991728026,4
1,1,2,10,1,1,1,22,28,5,8,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,0,0.0,0.0,0.0,0.0,0,0.0,50
1,1,1,6,1,1,1,1,1,5,5,1,0,0,1,0,0,20,0,0,6,15,4,14.2,0,0,6,17,4,13.25,0,15.5,2.8,-4.06,0,0.6665555740709881,0.6665555740709881,-0.9499999999999993,13.725,0,4.24893776555861,2
1,1,5,12,1,1,1,3,4,5,4,1,0,0,1,0,0,20,0,2,7,9,6,13.266666666666666,0,0,7,10,5,12.3,0,12.4,0.5,1.79,0,0.857020425653478,0.714183688044565,-0.966666666666665,12.783333333333333,0,1.999600079984003,7
1,1,1,10,1,1,1,22,27,7,8,1,0,0,1,0,0,18,0,0,6,8,6,13.857142857142858,0,0,6,6,6,15.0,0,13.9,-0.3,0.79,1,0.9998333611064822,0.9998333611064822,1.1428571428571423,14.428571428571429,0,0.9998333611064822,49
1,1,1,6,1,1,1,13,14,10,10,1,0,0,1,0,0,19,0,0,5,6,5,13.4,0,0,5,5,5,12.8,0,10.8,1.4,1.74,1,0.9998000399920015,0.9998000399920015,-0.5999999999999996,13.100000000000001,0,0.9998000399920015,27
1,1,3,15,1,1,1,1,28,5,8,1,0,0,1,0,0,18,0,0,6,6,6,12.666666666666666,0,0,6,7,6,12.571428571428571,0,10.8,1.4,1.74,1,0.9998333611064822,0.9998333611064822,-0.0952380952380949,12.619047619047619,0,1.1664722546242292,29
1,8,2,12,1,1,1,22,27,10,10,1,0,0,1,0,0,18,0,0,7,7,6,12.516666666666666,1,0,7,7,6,12.516666666666666,1,7.6,2.6,0.32,0,0.857020425653478,0.857020425653478,0.0,12.516666666666666,0,1.1664722546242292,49
1,1,2,6,1,1,1,22,28,10,8,0,0,0,1,0,0,18,0,0,5,12,5,13.142857142857142,2,0,5,6,5,11.4,0,9.4,-0.8,-3.12,1,0.9998000399920015,0.9998000399920015,-1.742857142857142,12.271428571428572,0,1.1997600479904018,50
1,1,1,9,1,1,1,2,14,5,6,0,0,0,1,0,0,18,0,0,5,5,5,12.6,0,0,5,5,5,14.0,0,11.1,0.6,2.02,1,0.9998000399920015,0.9998000399920015,1.4000000000000004,13.3,0,0.9998000399920015,16
1,8,1,11,1,1,1,1,1,5,6,1,0,0,1,0,0,21,0,0,6,12,3,11.0,0,0,6,12,2,11.0,0,9.4,-0.8,-3.12,0,0.4999166805532411,0.33327778703549404,0.0,11.0,0,5.997001499250375,2
1,1,2,9,1,1,1,13,14,10,8,1,0,0,1,0,0,19,0,0,5,8,5,10.8,0,0,5,9,4,11.25,2,16.2,0.3,-0.92,1,0.9998000399920015,0.7998400319936012,0.4499999999999993,11.025,0,2.249437640589852,27
1,1,1,2,1,1,1,3,14,3,10,0,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,0,0.0,0.0,0.0,0.0,0,0.0,17
1,1,1,14,1,1,1,23,28,10,10,0,0,0,1,0,1,19,0,0,5,5,5,12.8,0,0,5,5,5,14.2,0,9.4,-0.8,-3.12,1,0.9998000399920015,0.9998000399920015,1.3999999999999986,13.5,0,0.9998000399920015,51
1,1,1,6,1,1,1,13,28,5,8,1,0,0,1,0,0,19,0,0,6,15,6,14.166666666666666,0,0,6,13,6,12.2,0,15.5,2.8,-4.06,1,0.9998333611064822,0.9998333611064822,-1.9666666666666668,13.183333333333334,0,2.1663056157307112,41
1,8,6,13,1,1,1,1,1,5,6,1,0,0,1,0,0,19,0,0,7,12,5,12.1,0,0,7,0,0,0.0,0,13.9,-0.3,0.79,0,0.714183688044565,0.0,-12.1,6.05,0,0.0,2
1,15,1,6,1,14,1,22,27,10,10,1,0,0,1,0,0,20,0,1,6,7,6,14.166666666666666,0,1,6,17,5,13.77777777777778,0,12.4,0.5,1.79,1,0.9998333611064822,0.8331944675887352,-0.38888888888888573,13.972222222222223,0,3.3993201359728054,49
1,8,3,10,1,1,1,1,29,6,4,1,0,0,1,0,0,18,0,0,6,7,6,13.0,0,0,6,6,6,13.666666666666666,0,12.4,0.5,1.79,1,0.9998333611064822,0.9998333611064822,0.6666666666666661,13.333333333333332,0,0.9998333611064822,30
1,8,6,12,1,1,1,1,27,9,10,1,0,0,1,0,0,19,0,0,7,7,7,13.467142857142855,0,0,8,9,8,15.011111111111113,0,12.4,0.5,1.79,1,0.999857163262391,0.9998750156230471,1.5439682539682575,14.239126984126983,0,1.124859392575928,28
1,1,3,12,1,1,1,13,14,6,9,1,0,0,1,0,1,18,0,0,7,9,7,13.2375,0,0,8,9,7,13.742857142857144,0,13.9,-0.3,0.79,0,0.999857163262391,0.8748906386701663,0.5053571428571431,13.490178571428572,0,1.285530638480217,27
1,8,2,5,1,1,1,22,27,10,10,1,0,0,1,0,0,18,0,0,6,6,6,12.333333333333334,0,0,6,6,6,13.0,0,7.6,2.6,0.32,1,0.9998333611064822,0.9998333611064822,0.6666666666666661,12.666666666666668,0,0.9998333611064822,49
1,1,4,9,1,1,1,1,14,5,9,1,0,0,1,0,0,19,0,0,5,7,5,12.4,0,0,5,5,5,14.6,0,8.9,1.4,3.51,1,0.9998000399920015,0.9998000399920015,2.1999999999999993,13.5,0,0.9998000399920015,15
1,8,6,12,1,1,1,1,14,4,4,1,0,0,1,0,0,19,0,0,7,8,5,14.0,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,0,0.714183688044565,0.0,-14.0,7.0,0,7000.0,15
